id,date,user,pc,to,cc,bcc,from,size,attachments
EML0002787,01/20/2026 11:31:57,USR0018,PC-USR0018-01,colleague1@dTA.org,,,usr0018@dTA.org,450000.0,
EML0002788,01/20/2026 16:16:49,USR0018,PC-USR0018-01,colleague4@dTA.org,,,usr0018@dTA.org,450000.0,
EML0002789,01/20/2026 12:33:28,USR0019,PC-USR0019-01,colleague4@dTA.org,,,usr0019@dTA.org,450000.0,memo.docx
EML0002790,01/20/2026 16:58:09,USR0019,PC-USR0019-01,colleague2@dTA.org,,,usr0019@dTA.org,450000.0,memo.docx
EML0002791,01/20/2026 15:39:51,USR0019,PC-USR0019-01,colleague9@dTA.org,,,usr0019@dTA.org,450000.0,
EML0002792,01/20/2026 14:00:55,USR0019,PC-USR0019-01,colleague7@dTA.org,,,usr0019@dTA.org,450000.0,
EML0002793,01/20/2026 16:42:41,USR0020,PC-USR0020-01,colleague6@dTA.org,,,usr0020@dTA.org,450000.0,
EML0002794,01/20/2026 13:15:00,USR0020,PC-USR0020-01,colleague1@dTA.org,,,usr0020@dTA.org,450000.0,
EML0002795,01/20/2026 12:24:33,USR0020,PC-USR0020-01,colleague6@dTA.org,,,usr0020@dTA.org,450000.0,
EML0002796,01/20/2026 13:23:56,USR0020,PC-USR0020-01,colleague2@dTA.org,,,usr0020@dTA.org,450000.0,memo.docx
EML0002797,01/20/2026 16:28:08,USR0020,PC-USR0020-01,colleague5@dTA.org,,,usr0020@dTA.org,450000.0,
EML0002798,01/20/2026 09:13:56,USR0020,PC-USR0020-01,colleague8@dTA.org,,,usr0020@dTA.org,450000.0,
EML0002799,01/20/2026 16:20:22,USR0020,PC-USR0020-01,colleague4@dTA.org,,,usr0020@dTA.org,450000.0,
EML0002800,01/20/2026 10:09:05,USR0020,PC-USR0020-01,colleague4@dTA.org,,,usr0020@dTA.org,450000.0,memo.docx
EML0002801,01/20/2026 10:16:55,USR0020,PC-USR0020-01,colleague1@dTA.org,,,usr0020@dTA.org,450000.0,
EML0002802,01/20/2026 11:11:37,USR0020,PC-USR0020-01,colleague2@dTA.org,,,usr0020@dTA.org,450000.0,
EML0002803,01/20/2026 09:19:48,USR0021,PC-USR0021-01,colleague7@dTA.org,,,usr0021@dTA.org,450000.0,
EML0002804,01/20/2026 13:52:31,USR0021,PC-USR0021-01,colleague3@dTA.org,,,usr0021@dTA.org,450000.0,
EML0002805,01/20/2026 09:10:00,USR0021,PC-USR0021-01,colleague8@dTA.org,,,usr0021@dTA.org,450000.0,
EML0002806,01/20/2026 14:39:58,USR0021,PC-USR0021-01,colleague2@dTA.org,,,usr0021@dTA.org,450000.0,
EML0002807,01/20/2026 16:13:11,USR0021,PC-USR0021-01,colleague3@dTA.org,,,usr0021@dTA.org,450000.0,
EML0002808,01/20/2026 12:17:52,USR0022,PC-USR0022-01,colleague4@dTA.org,,,usr0022@dTA.org,450000.0,
EML0002809,01/20/2026 09:45:46,USR0022,PC-USR0022-01,colleague7@dTA.org,,,usr0022@dTA.org,450000.0,memo.docx
EML0002810,01/20/2026 16:45:40,USR0022,PC-USR0022-01,colleague2@dTA.org,,,usr0022@dTA.org,450000.0,
EML0002811,01/20/2026 12:05:16,USR0022,PC-USR0022-01,colleague4@dTA.org,,,usr0022@dTA.org,450000.0,
EML0002812,01/20/2026 12:58:08,USR0022,PC-USR0022-01,colleague6@dTA.org,,,usr0022@dTA.org,450000.0,
EML0002813,01/20/2026 11:14:02,USR0023,PC-USR0023-01,colleague7@dTA.org,,,usr0023@dTA.org,450000.0,
EML0002814,01/20/2026 10:30:52,USR0023,PC-USR0023-01,colleague8@dTA.org,,,usr0023@dTA.org,450000.0,
EML0002815,01/20/2026 13:58:48,USR0023,PC-USR0023-01,colleague2@dTA.org,,,usr0023@dTA.org,450000.0,memo.docx
EML0002816,01/20/2026 09:54:50,USR0023,PC-USR0023-01,colleague4@dTA.org,,,usr0023@dTA.org,450000.0,
EML0002817,01/20/2026 13:34:27,USR0023,PC-USR0023-01,colleague9@dTA.org,,,usr0023@dTA.org,450000.0,
EML0002818,01/20/2026 16:16:50,USR0023,PC-USR0023-01,colleague8@dTA.org,,,usr0023@dTA.org,450000.0,
EML0002819,01/20/2026 10:55:15,USR0024,PC-USR0024-01,colleague3@dTA.org,,,usr0024@dTA.org,450000.0,
EML0002820,01/20/2026 09:24:38,USR0024,PC-USR0024-01,colleague1@dTA.org,,,usr0024@dTA.org,450000.0,
EML0002821,01/20/2026 09:40:01,USR0024,PC-USR0024-01,colleague3@dTA.org,,,usr0024@dTA.org,450000.0,
EML0002822,01/20/2026 11:43:17,USR0024,PC-USR0024-01,colleague6@dTA.org,,,usr0024@dTA.org,450000.0,
EML0002823,01/20/2026 13:28:51,USR0024,PC-USR0024-01,colleague9@dTA.org,,,usr0024@dTA.org,450000.0,
EML0002824,01/20/2026 09:45:25,USR0024,PC-USR0024-01,colleague4@dTA.org,,,usr0024@dTA.org,450000.0,memo.docx
EML0002825,01/20/2026 14:35:24,USR0024,PC-USR0024-01,colleague3@dTA.org,,,usr0024@dTA.org,450000.0,
EML0002826,01/20/2026 12:10:44,USR0024,PC-USR0024-01,colleague4@dTA.org,,,usr0024@dTA.org,450000.0,
EML0002827,01/20/2026 10:37:59,USR0024,PC-USR0024-01,colleague2@dTA.org,,,usr0024@dTA.org,450000.0,
EML0002828,01/20/2026 13:27:30,USR0024,PC-USR0024-01,colleague8@dTA.org,,,usr0024@dTA.org,450000.0,
EML0002829,01/20/2026 09:24:34,USR0025,PC-USR0025-01,colleague1@dTA.org,,,usr0025@dTA.org,450000.0,memo.docx
EML0002830,01/20/2026 11:33:30,USR0025,PC-USR0025-01,colleague2@dTA.org,,,usr0025@dTA.org,450000.0,memo.docx
EML0002831,01/20/2026 12:00:13,USR0025,PC-USR0025-01,colleague2@dTA.org,,,usr0025@dTA.org,450000.0,
EML0002832,01/20/2026 12:39:12,USR0025,PC-USR0025-01,colleague4@dTA.org,,,usr0025@dTA.org,450000.0,
EML0002833,01/20/2026 10:49:11,USR0025,PC-USR0025-01,colleague2@dTA.org,,,usr0025@dTA.org,450000.0,
EML0002834,01/20/2026 10:13:41,USR0025,PC-USR0025-01,colleague9@dTA.org,,,usr0025@dTA.org,450000.0,
EML0002835,01/21/2026 23:52:07,AAE0190,PC-AAE0190-01,colleague8@dTA.org,,,aae0190@dTA.org,450000.0,
EML0002836,01/21/2026 23:09:17,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0002837,01/21/2026 22:02:10,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0002838,01/21/2026 23:58:50,AAE0190,PC-AAE0190-01,colleague1@dTA.org,,,aae0190@dTA.org,450000.0,memo.docx
EML0002839,01/21/2026 23:20:33,AAE0190,PC-AAE0190-01,colleague3@dTA.org,,,aae0190@dTA.org,450000.0,
EML0002840,01/21/2026 21:17:26,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0002841,01/21/2026 23:27:19,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0002842,01/21/2026 21:05:25,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0002843,01/21/2026 21:26:12,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0002844,01/21/2026 22:31:32,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0002845,01/21/2026 21:15:33,AAE0190,PC-AAE0190-01,colleague1@dTA.org,,,aae0190@dTA.org,450000.0,
EML0002846,01/21/2026 22:43:14,AAE0190,PC-AAE0190-01,colleague4@dTA.org,,,aae0190@dTA.org,450000.0,
EML0002847,01/21/2026 23:46:57,AAE0190,PC-AAE0190-01,colleague2@dTA.org,,,aae0190@dTA.org,450000.0,
EML0002848,01/21/2026 23:05:53,AAE0190,PC-AAE0190-01,colleague5@dTA.org,,,aae0190@dTA.org,450000.0,
EML0002849,01/21/2026 21:15:08,AAE0190,PC-AAE0190-01,colleague5@dTA.org,,,aae0190@dTA.org,450000.0,
EML0002850,01/21/2026 23:43:00,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0002851,01/21/2026 22:47:11,AAE0190,PC-AAE0190-01,colleague7@dTA.org,,,aae0190@dTA.org,450000.0,memo.docx
EML0002852,01/21/2026 21:39:30,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0002853,01/21/2026 21:11:51,AAE0190,PC-AAE0190-01,colleague8@dTA.org,,,aae0190@dTA.org,450000.0,
EML0002854,01/21/2026 21:59:58,AAE0190,PC-AAE0190-01,colleague6@dTA.org,,,aae0190@dTA.org,450000.0,
EML0002855,01/21/2026 22:26:06,AAE0190,PC-AAE0190-01,colleague8@dTA.org,,,aae0190@dTA.org,450000.0,
EML0002856,01/21/2026 16:52:32,USR0002,PC-USR0002-01,colleague3@dTA.org,,,usr0002@dTA.org,450000.0,
EML0002857,01/21/2026 09:19:44,USR0002,PC-USR0002-01,colleague4@dTA.org,,,usr0002@dTA.org,450000.0,
EML0002858,01/21/2026 12:20:49,USR0002,PC-USR0002-01,colleague1@dTA.org,,,usr0002@dTA.org,450000.0,memo.docx
EML0002859,01/21/2026 09:36:27,USR0002,PC-USR0002-01,colleague5@dTA.org,,,usr0002@dTA.org,450000.0,memo.docx
EML0002860,01/21/2026 16:08:08,USR0003,PC-USR0003-01,colleague3@dTA.org,,,usr0003@dTA.org,450000.0,
EML0002861,01/21/2026 10:23:47,USR0003,PC-USR0003-01,colleague7@dTA.org,,,usr0003@dTA.org,450000.0,
EML0002862,01/21/2026 16:19:08,USR0003,PC-USR0003-01,colleague4@dTA.org,,,usr0003@dTA.org,450000.0,
EML0002863,01/21/2026 11:34:07,USR0003,PC-USR0003-01,colleague3@dTA.org,,,usr0003@dTA.org,450000.0,
EML0002864,01/21/2026 10:52:32,USR0003,PC-USR0003-01,colleague5@dTA.org,,,usr0003@dTA.org,450000.0,
EML0002865,01/21/2026 15:12:42,USR0004,PC-USR0004-01,colleague8@dTA.org,,,usr0004@dTA.org,450000.0,
EML0002866,01/21/2026 12:08:32,USR0004,PC-USR0004-01,colleague9@dTA.org,,,usr0004@dTA.org,450000.0,
EML0002867,01/21/2026 15:09:22,USR0004,PC-USR0004-01,colleague9@dTA.org,,,usr0004@dTA.org,450000.0,
EML0002868,01/21/2026 09:50:11,USR0004,PC-USR0004-01,colleague4@dTA.org,,,usr0004@dTA.org,450000.0,
EML0002869,01/21/2026 13:53:19,USR0004,PC-USR0004-01,colleague3@dTA.org,,,usr0004@dTA.org,450000.0,memo.docx
EML0002870,01/21/2026 10:58:55,USR0004,PC-USR0004-01,colleague8@dTA.org,,,usr0004@dTA.org,450000.0,memo.docx
EML0002871,01/21/2026 13:01:04,USR0004,PC-USR0004-01,colleague5@dTA.org,,,usr0004@dTA.org,450000.0,
EML0002872,01/21/2026 16:09:41,USR0004,PC-USR0004-01,colleague3@dTA.org,,,usr0004@dTA.org,450000.0,
EML0002873,01/21/2026 11:46:19,USR0004,PC-USR0004-01,colleague10@dTA.org,,,usr0004@dTA.org,450000.0,
EML0002874,01/21/2026 09:19:58,USR0004,PC-USR0004-01,colleague6@dTA.org,,,usr0004@dTA.org,450000.0,
EML0002875,01/21/2026 12:19:05,USR0005,PC-USR0005-01,colleague3@dTA.org,,,usr0005@dTA.org,450000.0,memo.docx
EML0002876,01/21/2026 16:16:07,USR0005,PC-USR0005-01,colleague2@dTA.org,,,usr0005@dTA.org,450000.0,memo.docx
EML0002877,01/21/2026 11:33:17,USR0005,PC-USR0005-01,colleague3@dTA.org,,,usr0005@dTA.org,450000.0,
EML0002878,01/21/2026 15:16:08,USR0005,PC-USR0005-01,colleague1@dTA.org,,,usr0005@dTA.org,450000.0,
EML0002879,01/21/2026 14:08:39,USR0005,PC-USR0005-01,colleague7@dTA.org,,,usr0005@dTA.org,450000.0,
EML0002880,01/21/2026 11:01:25,USR0005,PC-USR0005-01,colleague10@dTA.org,,,usr0005@dTA.org,450000.0,
EML0002881,01/21/2026 11:55:52,USR0005,PC-USR0005-01,colleague8@dTA.org,,,usr0005@dTA.org,450000.0,
EML0002882,01/21/2026 13:35:07,USR0005,PC-USR0005-01,colleague4@dTA.org,,,usr0005@dTA.org,450000.0,
EML0002883,01/21/2026 09:18:32,USR0005,PC-USR0005-01,colleague6@dTA.org,,,usr0005@dTA.org,450000.0,
EML0002884,01/21/2026 13:09:47,USR0006,PC-USR0006-01,colleague6@dTA.org,,,usr0006@dTA.org,450000.0,
EML0002885,01/21/2026 09:49:53,USR0006,PC-USR0006-01,colleague7@dTA.org,,,usr0006@dTA.org,450000.0,memo.docx
EML0002886,01/21/2026 12:46:49,USR0006,PC-USR0006-01,colleague8@dTA.org,,,usr0006@dTA.org,450000.0,
EML0002887,01/21/2026 11:56:53,USR0006,PC-USR0006-01,colleague2@dTA.org,,,usr0006@dTA.org,450000.0,
EML0002888,01/21/2026 16:52:40,USR0006,PC-USR0006-01,colleague2@dTA.org,,,usr0006@dTA.org,450000.0,
EML0002889,01/21/2026 11:58:07,USR0006,PC-USR0006-01,colleague10@dTA.org,,,usr0006@dTA.org,450000.0,memo.docx
EML0002890,01/21/2026 14:36:57,USR0006,PC-USR0006-01,colleague1@dTA.org,,,usr0006@dTA.org,450000.0,
EML0002891,01/21/2026 16:22:36,USR0006,PC-USR0006-01,colleague3@dTA.org,,,usr0006@dTA.org,450000.0,
EML0002892,01/21/2026 12:44:02,USR0007,PC-USR0007-01,colleague4@dTA.org,,,usr0007@dTA.org,450000.0,
EML0002893,01/21/2026 09:55:44,USR0007,PC-USR0007-01,colleague6@dTA.org,,,usr0007@dTA.org,450000.0,memo.docx
EML0002894,01/21/2026 12:09:24,USR0007,PC-USR0007-01,colleague4@dTA.org,,,usr0007@dTA.org,450000.0,
EML0002895,01/21/2026 13:52:55,USR0007,PC-USR0007-01,colleague5@dTA.org,,,usr0007@dTA.org,450000.0,
EML0002896,01/21/2026 12:51:25,USR0007,PC-USR0007-01,colleague8@dTA.org,,,usr0007@dTA.org,450000.0,memo.docx
EML0002897,01/21/2026 10:38:48,USR0007,PC-USR0007-01,colleague6@dTA.org,,,usr0007@dTA.org,450000.0,
EML0002898,01/21/2026 13:04:34,USR0007,PC-USR0007-01,colleague5@dTA.org,,,usr0007@dTA.org,450000.0,
EML0002899,01/21/2026 10:54:09,USR0007,PC-USR0007-01,colleague5@dTA.org,,,usr0007@dTA.org,450000.0,
EML0002900,01/21/2026 14:02:57,USR0008,PC-USR0008-01,colleague4@dTA.org,,,usr0008@dTA.org,450000.0,
EML0002901,01/21/2026 11:18:29,USR0008,PC-USR0008-01,colleague6@dTA.org,,,usr0008@dTA.org,450000.0,
EML0002902,01/21/2026 11:44:01,USR0008,PC-USR0008-01,colleague7@dTA.org,,,usr0008@dTA.org,450000.0,memo.docx
EML0002903,01/21/2026 11:52:44,USR0008,PC-USR0008-01,colleague6@dTA.org,,,usr0008@dTA.org,450000.0,
EML0002904,01/21/2026 11:18:03,USR0008,PC-USR0008-01,colleague8@dTA.org,,,usr0008@dTA.org,450000.0,
EML0002905,01/21/2026 15:05:58,USR0008,PC-USR0008-01,colleague6@dTA.org,,,usr0008@dTA.org,450000.0,
EML0002906,01/21/2026 13:23:27,USR0008,PC-USR0008-01,colleague5@dTA.org,,,usr0008@dTA.org,450000.0,
EML0002907,01/21/2026 16:54:05,USR0008,PC-USR0008-01,colleague8@dTA.org,,,usr0008@dTA.org,450000.0,memo.docx
EML0002908,01/21/2026 09:09:36,USR0009,PC-USR0009-01,colleague7@dTA.org,,,usr0009@dTA.org,450000.0,
EML0002909,01/21/2026 13:11:26,USR0009,PC-USR0009-01,colleague1@dTA.org,,,usr0009@dTA.org,450000.0,
EML0002910,01/21/2026 15:10:00,USR0009,PC-USR0009-01,colleague2@dTA.org,,,usr0009@dTA.org,450000.0,
EML0002911,01/21/2026 12:12:44,USR0009,PC-USR0009-01,colleague6@dTA.org,,,usr0009@dTA.org,450000.0,
EML0002912,01/21/2026 16:20:03,USR0009,PC-USR0009-01,colleague2@dTA.org,,,usr0009@dTA.org,450000.0,
EML0002913,01/21/2026 12:51:26,USR0009,PC-USR0009-01,colleague10@dTA.org,,,usr0009@dTA.org,450000.0,
EML0002914,01/21/2026 10:21:17,USR0010,PC-USR0010-01,colleague4@dTA.org,,,usr0010@dTA.org,450000.0,
EML0002915,01/21/2026 14:14:03,USR0010,PC-USR0010-01,colleague5@dTA.org,,,usr0010@dTA.org,450000.0,memo.docx
EML0002916,01/21/2026 16:04:07,USR0010,PC-USR0010-01,colleague8@dTA.org,,,usr0010@dTA.org,450000.0,
EML0002917,01/21/2026 11:12:46,USR0010,PC-USR0010-01,colleague4@dTA.org,,,usr0010@dTA.org,450000.0,
EML0002918,01/21/2026 11:04:35,USR0010,PC-USR0010-01,colleague6@dTA.org,,,usr0010@dTA.org,450000.0,
EML0002919,01/21/2026 09:15:00,USR0010,PC-USR0010-01,colleague8@dTA.org,,,usr0010@dTA.org,450000.0,
EML0002920,01/21/2026 15:55:07,USR0011,PC-USR0011-01,colleague7@dTA.org,,,usr0011@dTA.org,450000.0,
EML0002921,01/21/2026 12:08:50,USR0011,PC-USR0011-01,colleague3@dTA.org,,,usr0011@dTA.org,450000.0,
EML0002922,01/21/2026 16:29:20,USR0011,PC-USR0011-01,colleague8@dTA.org,,,usr0011@dTA.org,450000.0,
EML0002923,01/21/2026 12:24:40,USR0011,PC-USR0011-01,colleague1@dTA.org,,,usr0011@dTA.org,450000.0,memo.docx
EML0002924,01/21/2026 16:52:08,USR0011,PC-USR0011-01,colleague9@dTA.org,,,usr0011@dTA.org,450000.0,memo.docx
EML0002925,01/21/2026 15:06:15,USR0011,PC-USR0011-01,colleague6@dTA.org,,,usr0011@dTA.org,450000.0,
EML0002926,01/21/2026 15:58:45,USR0012,PC-USR0012-01,colleague4@dTA.org,,,usr0012@dTA.org,450000.0,memo.docx
EML0002927,01/21/2026 09:23:42,USR0012,PC-USR0012-01,colleague3@dTA.org,,,usr0012@dTA.org,450000.0,
EML0002928,01/21/2026 16:09:59,USR0012,PC-USR0012-01,colleague3@dTA.org,,,usr0012@dTA.org,450000.0,memo.docx
EML0002929,01/21/2026 14:07:49,USR0012,PC-USR0012-01,colleague4@dTA.org,,,usr0012@dTA.org,450000.0,
EML0002930,01/21/2026 11:34:49,USR0012,PC-USR0012-01,colleague10@dTA.org,,,usr0012@dTA.org,450000.0,
EML0002931,01/21/2026 12:51:14,USR0012,PC-USR0012-01,colleague8@dTA.org,,,usr0012@dTA.org,450000.0,
EML0002932,01/21/2026 15:08:32,USR0012,PC-USR0012-01,colleague8@dTA.org,,,usr0012@dTA.org,450000.0,
EML0002933,01/21/2026 16:17:03,USR0013,PC-USR0013-01,colleague3@dTA.org,,,usr0013@dTA.org,450000.0,
EML0002934,01/21/2026 13:54:45,USR0013,PC-USR0013-01,colleague7@dTA.org,,,usr0013@dTA.org,450000.0,
EML0002935,01/21/2026 11:26:34,USR0013,PC-USR0013-01,colleague2@dTA.org,,,usr0013@dTA.org,450000.0,
EML0002936,01/21/2026 11:16:24,USR0013,PC-USR0013-01,colleague10@dTA.org,,,usr0013@dTA.org,450000.0,
EML0002937,01/21/2026 15:15:14,USR0014,PC-USR0014-01,colleague4@dTA.org,,,usr0014@dTA.org,450000.0,
EML0002938,01/21/2026 13:13:59,USR0014,PC-USR0014-01,colleague9@dTA.org,,,usr0014@dTA.org,450000.0,
EML0002939,01/21/2026 13:43:55,USR0014,PC-USR0014-01,colleague4@dTA.org,,,usr0014@dTA.org,450000.0,
EML0002940,01/21/2026 12:49:35,USR0014,PC-USR0014-01,colleague5@dTA.org,,,usr0014@dTA.org,450000.0,
EML0002941,01/21/2026 11:44:13,USR0014,PC-USR0014-01,colleague6@dTA.org,,,usr0014@dTA.org,450000.0,
EML0002942,01/21/2026 14:26:10,USR0014,PC-USR0014-01,colleague6@dTA.org,,,usr0014@dTA.org,450000.0,
EML0002943,01/21/2026 12:17:48,USR0014,PC-USR0014-01,colleague1@dTA.org,,,usr0014@dTA.org,450000.0,memo.docx
EML0002944,01/21/2026 14:33:54,USR0015,PC-USR0015-01,colleague4@dTA.org,,,usr0015@dTA.org,450000.0,memo.docx
EML0002945,01/21/2026 14:11:53,USR0015,PC-USR0015-01,colleague9@dTA.org,,,usr0015@dTA.org,450000.0,
EML0002946,01/21/2026 14:19:22,USR0015,PC-USR0015-01,colleague7@dTA.org,,,usr0015@dTA.org,450000.0,
EML0002947,01/21/2026 15:46:23,USR0015,PC-USR0015-01,colleague2@dTA.org,,,usr0015@dTA.org,450000.0,
EML0002948,01/21/2026 15:33:19,USR0016,PC-USR0016-01,colleague3@dTA.org,,,usr0016@dTA.org,450000.0,
EML0002949,01/21/2026 09:10:42,USR0016,PC-USR0016-01,colleague9@dTA.org,,,usr0016@dTA.org,450000.0,
EML0002950,01/21/2026 14:30:10,USR0016,PC-USR0016-01,colleague2@dTA.org,,,usr0016@dTA.org,450000.0,
EML0002951,01/21/2026 11:57:08,USR0016,PC-USR0016-01,colleague10@dTA.org,,,usr0016@dTA.org,450000.0,
EML0002952,01/21/2026 14:38:05,USR0016,PC-USR0016-01,colleague5@dTA.org,,,usr0016@dTA.org,450000.0,memo.docx
EML0002953,01/21/2026 12:26:43,USR0016,PC-USR0016-01,colleague4@dTA.org,,,usr0016@dTA.org,450000.0,
EML0002954,01/21/2026 16:29:34,USR0016,PC-USR0016-01,colleague6@dTA.org,,,usr0016@dTA.org,450000.0,memo.docx
EML0002955,01/21/2026 12:53:12,USR0016,PC-USR0016-01,colleague5@dTA.org,,,usr0016@dTA.org,450000.0,memo.docx
EML0002956,01/21/2026 09:19:02,USR0016,PC-USR0016-01,colleague4@dTA.org,,,usr0016@dTA.org,450000.0,
EML0002957,01/21/2026 09:04:01,USR0016,PC-USR0016-01,colleague5@dTA.org,,,usr0016@dTA.org,450000.0,
EML0002958,01/21/2026 12:25:37,USR0016,PC-USR0016-01,colleague6@dTA.org,,,usr0016@dTA.org,450000.0,memo.docx
EML0002959,01/21/2026 12:44:52,USR0017,PC-USR0017-01,colleague4@dTA.org,,,usr0017@dTA.org,450000.0,
EML0002960,01/21/2026 11:15:45,USR0017,PC-USR0017-01,colleague10@dTA.org,,,usr0017@dTA.org,450000.0,
EML0002961,01/21/2026 11:45:07,USR0017,PC-USR0017-01,colleague9@dTA.org,,,usr0017@dTA.org,450000.0,memo.docx
EML0002962,01/21/2026 16:19:06,USR0017,PC-USR0017-01,colleague1@dTA.org,,,usr0017@dTA.org,450000.0,
EML0002963,01/21/2026 11:03:36,USR0017,PC-USR0017-01,colleague5@dTA.org,,,usr0017@dTA.org,450000.0,memo.docx
EML0002964,01/21/2026 13:51:32,USR0017,PC-USR0017-01,colleague8@dTA.org,,,usr0017@dTA.org,450000.0,memo.docx
EML0002965,01/21/2026 14:31:56,USR0017,PC-USR0017-01,colleague3@dTA.org,,,usr0017@dTA.org,450000.0,
EML0002966,01/21/2026 11:44:15,USR0018,PC-USR0018-01,colleague1@dTA.org,,,usr0018@dTA.org,450000.0,
EML0002967,01/21/2026 09:47:07,USR0018,PC-USR0018-01,colleague9@dTA.org,,,usr0018@dTA.org,450000.0,
EML0002968,01/21/2026 11:21:11,USR0018,PC-USR0018-01,colleague10@dTA.org,,,usr0018@dTA.org,450000.0,
EML0002969,01/21/2026 13:26:17,USR0018,PC-USR0018-01,colleague2@dTA.org,,,usr0018@dTA.org,450000.0,
EML0002970,01/21/2026 16:31:35,USR0018,PC-USR0018-01,colleague4@dTA.org,,,usr0018@dTA.org,450000.0,
EML0002971,01/21/2026 11:51:01,USR0018,PC-USR0018-01,colleague5@dTA.org,,,usr0018@dTA.org,450000.0,
EML0002972,01/21/2026 12:07:53,USR0018,PC-USR0018-01,colleague5@dTA.org,,,usr0018@dTA.org,450000.0,
EML0002973,01/21/2026 09:57:56,USR0018,PC-USR0018-01,colleague5@dTA.org,,,usr0018@dTA.org,450000.0,memo.docx
EML0002974,01/21/2026 14:28:34,USR0018,PC-USR0018-01,colleague9@dTA.org,,,usr0018@dTA.org,450000.0,memo.docx
EML0002975,01/21/2026 15:28:39,USR0019,PC-USR0019-01,colleague1@dTA.org,,,usr0019@dTA.org,450000.0,memo.docx
EML0002976,01/21/2026 12:21:52,USR0019,PC-USR0019-01,colleague7@dTA.org,,,usr0019@dTA.org,450000.0,
EML0002977,01/21/2026 16:36:45,USR0019,PC-USR0019-01,colleague1@dTA.org,,,usr0019@dTA.org,450000.0,
EML0002978,01/21/2026 15:35:45,USR0019,PC-USR0019-01,colleague8@dTA.org,,,usr0019@dTA.org,450000.0,
EML0002979,01/21/2026 16:02:07,USR0019,PC-USR0019-01,colleague8@dTA.org,,,usr0019@dTA.org,450000.0,
EML0002980,01/21/2026 12:07:45,USR0019,PC-USR0019-01,colleague5@dTA.org,,,usr0019@dTA.org,450000.0,
EML0002981,01/21/2026 15:45:46,USR0019,PC-USR0019-01,colleague3@dTA.org,,,usr0019@dTA.org,450000.0,memo.docx
EML0002982,01/21/2026 10:48:28,USR0020,PC-USR0020-01,colleague10@dTA.org,,,usr0020@dTA.org,450000.0,
EML0002983,01/21/2026 09:29:01,USR0020,PC-USR0020-01,colleague6@dTA.org,,,usr0020@dTA.org,450000.0,
EML0002984,01/21/2026 09:04:57,USR0020,PC-USR0020-01,colleague9@dTA.org,,,usr0020@dTA.org,450000.0,
EML0002985,01/21/2026 11:13:08,USR0020,PC-USR0020-01,colleague6@dTA.org,,,usr0020@dTA.org,450000.0,
EML0002986,01/21/2026 12:26:27,USR0020,PC-USR0020-01,colleague9@dTA.org,,,usr0020@dTA.org,450000.0,
EML0002987,01/21/2026 14:21:47,USR0020,PC-USR0020-01,colleague6@dTA.org,,,usr0020@dTA.org,450000.0,
EML0002988,01/21/2026 10:02:47,USR0020,PC-USR0020-01,colleague10@dTA.org,,,usr0020@dTA.org,450000.0,
EML0002989,01/21/2026 16:14:08,USR0020,PC-USR0020-01,colleague5@dTA.org,,,usr0020@dTA.org,450000.0,
EML0002990,01/21/2026 09:18:10,USR0020,PC-USR0020-01,colleague5@dTA.org,,,usr0020@dTA.org,450000.0,memo.docx
EML0002991,01/21/2026 15:12:41,USR0020,PC-USR0020-01,colleague5@dTA.org,,,usr0020@dTA.org,450000.0,
EML0002992,01/21/2026 13:23:28,USR0020,PC-USR0020-01,colleague8@dTA.org,,,usr0020@dTA.org,450000.0,
EML0002993,01/21/2026 09:37:41,USR0021,PC-USR0021-01,colleague10@dTA.org,,,usr0021@dTA.org,450000.0,
EML0002994,01/21/2026 13:00:36,USR0021,PC-USR0021-01,colleague5@dTA.org,,,usr0021@dTA.org,450000.0,
EML0002995,01/21/2026 11:43:58,USR0021,PC-USR0021-01,colleague3@dTA.org,,,usr0021@dTA.org,450000.0,
EML0002996,01/21/2026 10:25:41,USR0021,PC-USR0021-01,colleague2@dTA.org,,,usr0021@dTA.org,450000.0,
EML0002997,01/21/2026 10:04:14,USR0021,PC-USR0021-01,colleague8@dTA.org,,,usr0021@dTA.org,450000.0,
